min_edge,min_contract_price,max_contract_price,timing_filter,side_filter,favorite_filter,home_away_filter,trades,wins,losses,win_rate,average_edge,average_price,profit_loss_per_dollar_staked,roi,max_drawdown,meets_min_discovery_trades,positive_discovery_roi,specificity_score
0.1,0.3,0.9,within_30m,no_only,both,away_only,36,12,24,0.3333333333333333,0.14729430912035257,0.3633333333333333,-0.9816849816849809,-0.027269027269027246,-8.0,True,False,3
0.1,0.3,0.9,within_30m,no_only,both,both,36,12,24,0.3333333333333333,0.14729430912035257,0.3633333333333333,-0.9816849816849809,-0.027269027269027246,-8.0,True,False,2
0.1,0.3,0.9,within_30m,both,underdogs_only,away_only,36,12,24,0.3333333333333333,0.14729430912035257,0.3633333333333333,-0.9816849816849809,-0.027269027269027246,-8.0,True,False,3
0.1,0.3,0.9,within_30m,both,both,away_only,36,12,24,0.3333333333333333,0.14729430912035257,0.3633333333333333,-0.9816849816849809,-0.027269027269027246,-8.0,True,False,2
0.1,0.3,1.0,within_30m,no_only,underdogs_only,away_only,36,12,24,0.3333333333333333,0.14729430912035257,0.3633333333333333,-0.9816849816849809,-0.027269027269027246,-8.0,True,False,4
0.1,0.3,1.0,within_30m,no_only,underdogs_only,both,36,12,24,0.3333333333333333,0.14729430912035257,0.3633333333333333,-0.9816849816849809,-0.027269027269027246,-8.0,True,False,3
0.1,0.3,1.0,within_30m,no_only,both,away_only,36,12,24,0.3333333333333333,0.14729430912035257,0.3633333333333333,-0.9816849816849809,-0.027269027269027246,-8.0,True,False,3
0.1,0.3,1.0,within_30m,no_only,both,both,36,12,24,0.3333333333333333,0.14729430912035257,0.3633333333333333,-0.9816849816849809,-0.027269027269027246,-8.0,True,False,2
0.1,0.3,1.0,within_30m,both,underdogs_only,away_only,36,12,24,0.3333333333333333,0.14729430912035257,0.3633333333333333,-0.9816849816849809,-0.027269027269027246,-8.0,True,False,3
0.1,0.3,1.0,within_30m,both,both,away_only,36,12,24,0.3333333333333333,0.14729430912035257,0.3633333333333333,-0.9816849816849809,-0.027269027269027246,-8.0,True,False,2
0.1,0.1,0.7,within_30m,no_only,underdogs_only,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,4
0.1,0.1,0.7,within_30m,no_only,underdogs_only,both,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,0.7,within_30m,no_only,both,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,0.7,within_30m,no_only,both,both,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,2
0.1,0.1,0.7,within_30m,both,underdogs_only,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,0.7,within_30m,both,both,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,2
0.1,0.1,0.8,within_30m,no_only,underdogs_only,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,4
0.1,0.1,0.8,within_30m,no_only,underdogs_only,both,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,0.8,within_30m,no_only,both,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,0.8,within_30m,no_only,both,both,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,2
0.1,0.1,0.8,within_30m,both,underdogs_only,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,0.8,within_30m,both,both,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,2
0.1,0.1,0.9,within_30m,no_only,underdogs_only,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,4
0.1,0.1,0.9,within_30m,no_only,underdogs_only,both,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,0.9,within_30m,no_only,both,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,0.9,within_30m,no_only,both,both,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,2
0.1,0.1,0.9,within_30m,both,underdogs_only,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,0.9,within_30m,both,both,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,2
0.1,0.1,1.0,within_30m,no_only,underdogs_only,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,4
0.1,0.1,1.0,within_30m,no_only,underdogs_only,both,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,1.0,within_30m,no_only,both,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,1.0,within_30m,no_only,both,both,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,2
0.1,0.1,1.0,within_30m,both,underdogs_only,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,3
0.1,0.1,1.0,within_30m,both,both,away_only,204,48,156,0.23529411764705882,0.17108261391454355,0.2227450980392157,-5.685585967454312,-0.02787051944830545,-57.743589743589745,True,False,2
0.05,0.3,0.7,30_to_60m,yes_only,both,home_only,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,3
0.05,0.3,0.7,30_to_60m,yes_only,both,both,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,2
0.05,0.3,0.7,30_to_60m,both,both,home_only,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,2
0.05,0.3,0.8,30_to_60m,yes_only,both,home_only,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,3
0.05,0.3,0.8,30_to_60m,yes_only,both,both,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,2
0.05,0.3,0.8,30_to_60m,both,both,home_only,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,2
0.05,0.3,0.9,30_to_60m,yes_only,both,home_only,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,3
0.05,0.3,0.9,30_to_60m,yes_only,both,both,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,2
0.05,0.3,0.9,30_to_60m,both,both,home_only,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,2
0.05,0.3,1.0,30_to_60m,yes_only,both,home_only,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,3
0.05,0.3,1.0,30_to_60m,yes_only,both,both,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,2
0.05,0.3,1.0,30_to_60m,both,both,home_only,604,252,352,0.41721854304635764,0.14520692740543603,0.4335596026490066,-19.314029683243255,-0.031976870336495454,-76.4140518600708,True,False,2
0.03,0.3,0.7,30_to_60m,yes_only,both,home_only,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,3
0.03,0.3,0.7,30_to_60m,yes_only,both,both,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,2
0.03,0.3,0.7,30_to_60m,both,both,home_only,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,2
0.03,0.3,0.8,30_to_60m,yes_only,both,home_only,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,3
0.03,0.3,0.8,30_to_60m,yes_only,both,both,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,2
0.03,0.3,0.8,30_to_60m,both,both,home_only,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,2
0.03,0.3,0.9,30_to_60m,yes_only,both,home_only,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,3
0.03,0.3,0.9,30_to_60m,yes_only,both,both,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,2
0.03,0.3,0.9,30_to_60m,both,both,home_only,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,2
0.03,0.3,1.0,30_to_60m,yes_only,both,home_only,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,3
0.03,0.3,1.0,30_to_60m,yes_only,both,both,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,2
0.03,0.3,1.0,30_to_60m,both,both,home_only,641,269,372,0.41965678627145087,0.1391687483754989,0.4373166926677068,-22.365225668866152,-0.03489114768933877,-75.36622280724077,True,False,2
0.03,0.1,0.7,within_30m,no_only,underdogs_only,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,4
0.03,0.1,0.7,within_30m,no_only,underdogs_only,both,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,0.7,within_30m,no_only,both,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,0.7,within_30m,no_only,both,both,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,2
0.03,0.1,0.7,within_30m,both,underdogs_only,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,0.7,within_30m,both,both,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,2
0.03,0.1,0.8,within_30m,no_only,underdogs_only,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,4
0.03,0.1,0.8,within_30m,no_only,underdogs_only,both,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,0.8,within_30m,no_only,both,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,0.8,within_30m,no_only,both,both,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,2
0.03,0.1,0.8,within_30m,both,underdogs_only,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,0.8,within_30m,both,both,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,2
0.03,0.1,0.9,within_30m,no_only,underdogs_only,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,4
0.03,0.1,0.9,within_30m,no_only,underdogs_only,both,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,0.9,within_30m,no_only,both,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,0.9,within_30m,no_only,both,both,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,2
0.03,0.1,0.9,within_30m,both,underdogs_only,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,0.9,within_30m,both,both,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,2
0.03,0.1,1.0,within_30m,no_only,underdogs_only,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,4
0.03,0.1,1.0,within_30m,no_only,underdogs_only,both,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,1.0,within_30m,no_only,both,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,1.0,within_30m,no_only,both,both,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,2
0.03,0.1,1.0,within_30m,both,underdogs_only,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,3
0.03,0.1,1.0,within_30m,both,both,away_only,267,64,203,0.2397003745318352,0.148472447334565,0.2338576779026217,-10.88203496697237,-0.04075668526955944,-54.775335775335776,True,False,2
0.07,0.3,0.7,30_to_60m,yes_only,both,home_only,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,3
0.07,0.3,0.7,30_to_60m,yes_only,both,both,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,2
0.07,0.3,0.7,30_to_60m,both,both,home_only,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,2
0.07,0.3,0.8,30_to_60m,yes_only,both,home_only,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,3
0.07,0.3,0.8,30_to_60m,yes_only,both,both,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,2
0.07,0.3,0.8,30_to_60m,both,both,home_only,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,2
0.07,0.3,0.9,30_to_60m,yes_only,both,home_only,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,3
0.07,0.3,0.9,30_to_60m,yes_only,both,both,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,2
0.07,0.3,0.9,30_to_60m,both,both,home_only,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,2
0.07,0.3,1.0,30_to_60m,yes_only,both,home_only,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,3
0.07,0.3,1.0,30_to_60m,yes_only,both,both,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,2
0.07,0.3,1.0,30_to_60m,both,both,home_only,554,224,330,0.4043321299638989,0.152830945359952,0.42749097472924186,-22.639470959144106,-0.04086547104538647,-79.04487930777627,True,False,2
0.1,0.0,0.7,within_30m,no_only,underdogs_only,away_only,208,48,160,0.23076923076923078,0.1702194612878563,0.2201923076923077,-9.685585967454312,-0.046565317151222654,-57.743589743589745,True,False,4
0.1,0.0,0.7,within_30m,no_only,underdogs_only,both,208,48,160,0.23076923076923078,0.1702194612878563,0.2201923076923077,-9.685585967454312,-0.046565317151222654,-57.743589743589745,True,False,3
